player_id,player_name,position,birth_year,draft_year,draft_round,draft_pick,draft_ovr,height,weight,college,season,season_type,team,conference,division,shotgun,no_huddle,qb_dropback,qb_scramble,pass_attempts,complete_pass,incomplete_pass,passing_yards,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,tackled_for_loss,first_down_pass,first_down_rush,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,rush_touchdown,pass_touchdown,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,receptions,targets,passing_air_yards,receiving_air_yards,receiving_touchdown,pass_attempts_redzone,complete_pass_redzone,pass_touchdown_redzone,pass_attempts_gtg,complete_pass_gtg,pass_touchdown_gtg,receptions_redzone,targets_redzone,receiving_touchdown_redzone,receptions_gtg,targets_gtg,receiving_touchdown_gtg,rush_attempts_redzone,rush_touchdown_redzone,rush_attempts_gtg,rush_touchdown_gtg,fantasy_points_ppr,fantasy_points_standard,offense_snaps,team_offense_snaps,total_tds,touches,total_yards,depth_team,games_missed,offense_pct,age,years_exp,games_played_season,games_played_career,season_shotgun,season_no_huddle,season_qb_dropback,season_qb_scramble,season_pass_attempts,season_complete_pass,season_incomplete_pass,season_passing_yards,season_receiving_yards,season_yards_after_catch,season_rush_attempts,season_rushing_yards,season_tackled_for_loss,season_first_down_pass,season_first_down_rush,season_third_down_converted,season_third_down_failed,season_fourth_down_converted,season_fourth_down_failed,season_rush_touchdown,season_pass_touchdown,season_safety,season_interception,season_fumble,season_fumble_lost,season_fumble_forced,season_fumble_not_forced,season_fumble_out_of_bounds,season_receptions,season_targets,season_passing_air_yards,season_receiving_air_yards,season_receiving_touchdown,season_pass_attempts_redzone,season_complete_pass_redzone,season_pass_touchdown_redzone,season_pass_attempts_gtg,season_complete_pass_gtg,season_pass_touchdown_gtg,season_receptions_redzone,season_targets_redzone,season_receiving_touchdown_redzone,season_receptions_gtg,season_targets_gtg,season_receiving_touchdown_gtg,season_rush_attempts_redzone,season_rush_touchdown_redzone,season_rush_attempts_gtg,season_rush_touchdown_gtg,season_fantasy_points_ppr,season_fantasy_points_standard,season_offense_snaps,season_team_offense_snaps,season_total_tds,season_touches,season_total_yards,career_shotgun,career_no_huddle,career_qb_dropback,career_qb_scramble,career_pass_attempts,career_complete_pass,career_incomplete_pass,career_passing_yards,career_receiving_yards,career_yards_after_catch,career_rush_attempts,career_rushing_yards,career_tackled_for_loss,career_first_down_pass,career_first_down_rush,career_third_down_converted,career_third_down_failed,career_fourth_down_converted,career_fourth_down_failed,career_rush_touchdown,career_pass_touchdown,career_safety,career_interception,career_fumble,career_fumble_lost,career_fumble_forced,career_fumble_not_forced,career_fumble_out_of_bounds,career_receptions,career_targets,career_passing_air_yards,career_receiving_air_yards,career_receiving_touchdown,career_pass_attempts_redzone,career_complete_pass_redzone,career_pass_touchdown_redzone,career_pass_attempts_gtg,career_complete_pass_gtg,career_pass_touchdown_gtg,career_receptions_redzone,career_targets_redzone,career_receiving_touchdown_redzone,career_receptions_gtg,career_targets_gtg,career_receiving_touchdown_gtg,career_rush_attempts_redzone,career_rush_touchdown_redzone,career_rush_attempts_gtg,career_rush_touchdown_gtg,career_fantasy_points_ppr,career_fantasy_points_standard,career_offense_snaps,career_team_offense_snaps,career_total_tds,career_touches,career_total_yards,season_average_shotgun,career_average_shotgun,season_average_no_huddle,career_average_no_huddle,season_average_qb_dropback,career_average_qb_dropback,season_average_qb_scramble,career_average_qb_scramble,season_average_pass_attempts,career_average_pass_attempts,season_average_complete_pass,career_average_complete_pass,season_average_incomplete_pass,career_average_incomplete_pass,season_average_passing_yards,career_average_passing_yards,season_average_receiving_yards,career_average_receiving_yards,season_average_yards_after_catch,career_average_yards_after_catch,season_average_rush_attempts,career_average_rush_attempts,season_average_rushing_yards,career_average_rushing_yards,season_average_tackled_for_loss,career_average_tackled_for_loss,season_average_first_down_pass,career_average_first_down_pass,season_average_first_down_rush,career_average_first_down_rush,season_average_third_down_converted,career_average_third_down_converted,season_average_third_down_failed,career_average_third_down_failed,season_average_fourth_down_converted,career_average_fourth_down_converted,season_average_fourth_down_failed,career_average_fourth_down_failed,season_average_rush_touchdown,career_average_rush_touchdown,season_average_pass_touchdown,career_average_pass_touchdown,season_average_safety,career_average_safety,season_average_interception,career_average_interception,season_average_fumble,career_average_fumble,season_average_fumble_lost,career_average_fumble_lost,season_average_fumble_forced,career_average_fumble_forced,season_average_fumble_not_forced,career_average_fumble_not_forced,season_average_fumble_out_of_bounds,career_average_fumble_out_of_bounds,season_average_receptions,career_average_receptions,season_average_targets,career_average_targets,season_average_passing_air_yards,career_average_passing_air_yards,season_average_receiving_air_yards,career_average_receiving_air_yards,season_average_receiving_touchdown,career_average_receiving_touchdown,season_average_pass_attempts_redzone,career_average_pass_attempts_redzone,season_average_complete_pass_redzone,career_average_complete_pass_redzone,season_average_pass_touchdown_redzone,career_average_pass_touchdown_redzone,season_average_pass_attempts_gtg,career_average_pass_attempts_gtg,season_average_complete_pass_gtg,career_average_complete_pass_gtg,season_average_pass_touchdown_gtg,career_average_pass_touchdown_gtg,season_average_receptions_redzone,career_average_receptions_redzone,season_average_targets_redzone,career_average_targets_redzone,season_average_receiving_touchdown_redzone,career_average_receiving_touchdown_redzone,season_average_receptions_gtg,career_average_receptions_gtg,season_average_targets_gtg,career_average_targets_gtg,season_average_receiving_touchdown_gtg,career_average_receiving_touchdown_gtg,season_average_rush_attempts_redzone,career_average_rush_attempts_redzone,season_average_rush_touchdown_redzone,career_average_rush_touchdown_redzone,season_average_rush_attempts_gtg,career_average_rush_attempts_gtg,season_average_rush_touchdown_gtg,career_average_rush_touchdown_gtg,season_average_fantasy_points_ppr,career_average_fantasy_points_ppr,season_average_fantasy_points_standard,career_average_fantasy_points_standard,season_average_offense_snaps,career_average_offense_snaps,season_average_team_offense_snaps,career_average_team_offense_snaps,season_average_total_tds,career_average_total_tds,season_average_touches,career_average_touches,season_average_total_yards,career_average_total_yards
00-0034401,Mike White,QB,1995,2018,5,34,171,77,220,Western Kentucky,2023,REG,MIA,AFC,East,6,0,6,0,5,5,0,74,0,51,8,-9,0,1,0,1,6,0,1,0,1,0,1,1,1,0,1,0,0,0,23,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.06,3.06,53,435,1,13,65,2,11,0.12183908,28,5,6,14,6,0,6,0,5,5,0,74,0,51,8,-9,0,1,0,1,6,0,1,0,1,0,1,1,1,0,1,0,0,0,23,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.06,3.06,53,435,0.17,2.17,10.83,274,48,329,1,300,196,104,2219,0,1185,19,-1,0,106,5,31,57,3,9,1,9,0,13,3,2,2,1,0,0,0,2107,0,0,35,18,6,6,2,1,0,0,0,0,0,0,3,1,2,1,116.66,116.66,549,1031,0.71,22.79,158.43,1,54.8,0,9.6,1,65.8,0,0.2,0.83,60,0.83,39.2,0,20.8,12.33,443.8,0,0,8.5,237,1.33,3.8,-1.5,-0.2,0,0,0.17,21.2,0,1,0.17,6.2,1,11.4,0,0.6,0.17,1.8,0,0.2,0.17,1.8,0,0,0.17,2.6,0.17,0.6,0.17,0.4,0,0.4,0.17,0.2,0,0,0,0,0,0,3.83,421.4,0,0,0,0,0.17,7,0.17,3.6,0,1.2,0.17,1.2,0.17,0.4,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.2,0,0.4,0,0.2,0.51,23.33,0.51,23.33,8.83,109.8,72.5,206.2,0.17,2,2.17,63.8,10.83,443.6
00-0034521,Allen Lazard,WR,1995,2018,0,0,0,77,227,Iowa State,2023,REG,NYJ,AFC,East,43,6,49,0,0,0,0,0,311,56,0,0,0,17,0,6,6,0,0,0,1,0,1,0,0,0,0,0,23,48,0,597,1,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,58.1,35.1,636,836,2,23,311,1,4,0.76076555,27,5,13,61,43,6,49,0,0,0,0,0,311,56,0,0,0,17,0,6,6,0,0,0,1,0,1,0,0,0,0,0,23,48,0,597,1,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,58.1,35.1,636,836,0.15,1.77,23.92,250,20,303,0,0,0,0,0,2502,792,8,70,2,135,4,56,36,2,6,0,20,0,6,0,0,0,0,0,188,296,0,3640,20,0,0,0,0,0,0,27,45,15,9,11,8,0,0,0,0,553.2,365.2,3012,3988,0.66,3.21,42.16,3.31,50,0.46,4,3.77,60.6,0,0,0,0,0,0,0,0,0,0,23.92,500.4,4.31,158.4,0,1.6,0,14,0,0.4,1.31,27,0,0.8,0.46,11.2,0.46,7.2,0,0.4,0,1.2,0,0,0.08,4,0,0,0.08,1.2,0,0,0,0,0,0,0,0,0,0,1.77,37.6,3.69,59.2,0,0,45.92,728,0.08,4,0,0,0,0,0,0,0,0,0,0,0,0,0.15,5.4,0.23,9,0.08,3,0,1.8,0,2.2,0,1.6,0,0,0,0,0,0,0,0,4.47,110.64,2.7,73.04,48.92,602.4,64.31,797.6,0.15,8,1.77,39.2,23.92,514.4
00-0034681,Chase Edmonds,RB,1996,2018,4,34,134,69,201,Fordham,2023,REG,TB,NFC,South,39,4,14,0,0,0,0,0,65,86,46,171,5,5,8,1,2,0,0,0,0,0,0,0,0,0,0,0,12,14,0,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,35.6,23.6,148,788,0,58,236,2,5,0.187817259,27,5,12,73,39,4,14,0,0,0,0,0,65,86,46,171,5,5,8,1,2,0,0,0,0,0,0,0,0,0,0,0,12,14,0,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,35.6,23.6,148,788,0,4.83,19.67,458,158,185,0,0,0,0,0,1011,957,408,1778,42,48,88,37,55,3,3,10,6,0,1,4,1,4,0,1,142,184,0,160,6,0,0,0,0,0,0,23,27,6,3,4,3,55,7,6,2,511.9,369.9,1674,4821,0.3,7.53,38.21,3.25,91.6,0.33,31.6,1.17,37,0,0,0,0,0,0,0,0,0,0,5.42,202.2,7.17,191.4,3.83,81.6,14.25,355.6,0.42,8.4,0.42,9.6,0.67,17.6,0.08,7.4,0.17,11,0,0.6,0,0.6,0,2,0,1.2,0,0,0,0.2,0,0.8,0,0.2,0,0.8,0,0,0,0.2,1,28.4,1.17,36.8,0,0,-1.75,32,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,5.4,0,1.2,0,0.6,0,0.8,0,0.6,0.33,11,0,1.4,0,1.2,0,0.4,2.97,102.38,1.97,73.98,12.33,334.8,65.67,964.2,0,4.4,4.83,110,19.67,557.8
00-0034750,Rashaad Penny,RB,1996,2018,1,27,27,71,220,San Diego State,2023,REG,PHI,NFC,East,11,3,1,0,0,0,0,0,5,6,11,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.8,31,207,0,12,38,3,14,0.149758454,27,5,3,39,11,3,1,0,0,0,0,0,5,6,11,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.8,31,207,0,4,12.67,183,39,37,0,0,0,0,0,227,260,333,1929,26,11,79,11,6,2,0,13,1,0,1,2,1,2,0,0,28,36,0,2,1,0,0,0,0,0,0,3,5,1,0,0,0,41,6,6,2,322.6,294.6,784,2511,0.38,9.26,55.28,3.67,36.6,1,7.8,0.33,7.4,0,0,0,0,0,0,0,0,0,0,1.67,45.4,2,52,3.67,66.6,11,385.8,0.33,5.2,0,2.2,0.33,15.8,0,2.2,0,1.2,0,0.4,0,0,0,2.6,0,0.2,0,0,0,0.2,0,0.4,0,0.2,0,0.4,0,0,0,0,0.33,5.6,0.33,7.2,0,0,-0.33,0.4,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,1,0,0.2,0,0,0,0,0,0,0,8.2,0,1.2,0,1.2,0,0.4,1.6,64.52,1.27,58.92,10.33,156.8,69,502.2,0,3,4,72.2,12.67,431.2
00-0034753,Mark Andrews,TE,1995,2018,3,22,86,77,250,Oklahoma,2023,REG,BAL,AFC,North,57,1,61,0,0,0,0,0,544,217,1,0,0,27,0,7,6,0,0,0,6,0,0,1,0,1,0,0,45,61,0,443,6,0,0,0,0,0,0,10,14,6,3,5,2,1,0,0,0,135.4,90.4,467,665,12,46,544,2,7,0.702255639,27,5,10,85,57,1,61,0,0,0,0,0,544,217,1,0,0,27,0,7,6,0,0,0,6,0,0,1,0,1,0,0,45,61,0,443,6,0,0,0,0,0,0,10,14,6,3,5,2,1,0,0,0,135.4,90.4,467,665,1.2,4.6,54.4,534,38,554,0,0,0,0,0,4686,1514,5,8,0,250,3,73,68,10,4,0,38,0,16,7,1,7,0,3,370,532,0,5418,38,0,0,0,0,0,0,56,91,33,15,21,14,2,0,0,0,1032.4,662.4,3579,5869,0.89,4.41,55.22,5.7,106.8,0.1,7.6,6.1,110.8,0,0,0,0,0,0,0,0,0,0,54.4,937.2,21.7,302.8,0.1,1,0,1.6,0,0,2.7,50,0,0.6,0.7,14.6,0.6,13.6,0,2,0,0.8,0,0,0.6,7.6,0,0,0,3.2,0.1,1.4,0,0.2,0.1,1.4,0,0,0,0.6,4.5,74,6.1,106.4,0,0,44.3,1083.6,0.6,7.6,0,0,0,0,0,0,0,0,0,0,0,0,1,11.2,1.4,18.2,0.6,6.6,0.3,3,0.5,4.2,0.2,2.8,0.1,0.4,0,0,0,0,0,0,13.54,206.48,9.04,132.48,46.7,715.8,66.5,1173.8,1.2,15.2,4.6,75,54.4,938.8
00-0034764,Michael Gallup,WR,1996,2018,3,17,81,73,205,Colorado State,2023,REG,DAL,NFC,East,52,4,57,0,0,0,0,0,418,104,0,0,0,19,0,5,7,0,0,0,2,0,2,0,0,0,0,0,34,55,0,624,2,0,0,0,0,0,0,3,6,1,1,1,1,0,0,0,0,83.8,49.8,592,1120,4,34,418,1,1,0.528571429,27,5,16,83,52,4,57,0,0,0,0,0,418,104,0,0,0,19,0,5,7,0,0,0,2,0,2,0,0,0,0,0,34,55,0,624,2,0,0,0,0,0,0,3,6,1,1,1,1,0,0,0,0,83.8,49.8,592,1120,0.25,2.12,26.12,395,80,474,0,0,0,0,0,3702,1088,0,0,0,180,0,52,79,2,2,0,21,0,10,0,0,0,0,0,263,464,0,5723,21,0,0,0,0,0,0,27,57,12,6,12,6,0,0,0,0,739.2,476.2,4321,5823,0.51,3.17,44.6,3.25,79,0.25,16,3.56,94.8,0,0,0,0,0,0,0,0,0,0,26.12,740.4,6.5,217.6,0,0,0,0,0,0,1.19,36,0,0,0.31,10.4,0.44,15.8,0,0.4,0,0.4,0,0,0.12,4.2,0,0,0.12,2,0,0,0,0,0,0,0,0,0,0,2.12,52.6,3.44,92.8,0,0,39,1144.6,0.12,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0.19,5.4,0.38,11.4,0.06,2.4,0.06,1.2,0.06,2.4,0.06,1.2,0,0,0,0,0,0,0,0,5.24,147.84,3.11,95.24,37,864.2,70,1164.6,0.25,8.4,2.12,52.6,26.12,740.4
00-0034775,Christian Kirk,WR,1996,2018,2,15,47,71,200,Texas A&M,2023,REG,JAX,AFC,South,81,7,87,0,2,1,1,-1,787,247,1,6,0,34,0,13,10,1,2,0,3,0,2,2,2,2,0,0,57,83,25,842,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,144.26,87.26,585,859,6,60,792,1,5,0.681024447,26,5,12,85,81,7,87,0,2,1,1,-1,787,247,1,6,0,34,0,13,10,1,2,0,3,0,2,2,2,2,0,0,57,83,25,842,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,144.26,87.26,585,859,0.5,5,66,539,148,582,0,4,2,2,32,4790,1524,22,159,1,215,8,65,87,7,7,0,28,0,16,3,3,3,1,0,376,559,59,5931,28,0,0,0,0,0,0,43,66,15,7,15,6,2,0,0,0,999.18,623.18,4583,5694,0.66,4.73,58.6,6.75,107.8,0.58,29.6,7.25,116.4,0,0,0.17,0.8,0.08,0.4,0.08,0.4,-0.08,6.4,65.58,958,20.58,304.8,0.08,4.4,0.5,31.8,0,0.2,2.83,43,0,1.6,1.08,13,0.83,17.4,0.08,1.4,0.17,1.4,0,0,0.25,5.6,0,0,0.17,3.2,0.17,0.6,0.17,0.6,0.17,0.6,0,0.2,0,0,4.75,75.2,6.92,111.8,2.08,11.8,70.17,1186.2,0.25,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0.25,8.6,0.5,13.2,0,3,0,1.4,0,3,0,1.2,0,0.4,0,0,0,0,0,0,12.02,199.84,7.27,124.64,48.75,916.6,71.58,1138.8,0.5,11.2,5,80.4,66,996.2
00-0034777,D.J. Chark,WR,1996,2018,2,29,61,75,198,LSU,2023,REG,CAR,NFC,South,62,11,66,0,0,0,0,0,525,84,0,0,0,22,0,8,14,2,3,0,5,0,0,2,1,2,0,0,35,66,0,1016,5,0,0,0,0,0,0,4,6,4,1,2,1,0,0,0,0,114.5,79.5,726,953,10,35,525,1,3,0.761804827,26,5,14,62,62,11,66,0,0,0,0,0,525,84,0,0,0,22,0,8,14,2,3,0,5,0,0,2,1,2,0,0,35,66,0,1016,5,0,0,0,0,0,0,4,6,4,1,2,1,0,0,0,0,114.5,79.5,726,953,0.71,2.5,37.5,305,40,368,0,0,0,0,0,2942,754,2,20,0,129,1,40,73,5,10,0,20,0,10,3,2,3,0,0,199,354,0,4921,20,0,0,0,0,0,0,14,35,11,2,6,2,0,0,0,0,589.2,390.2,3087,4162,0.65,3.24,47.77,4.43,61,0.79,8,4.71,73.6,0,0,0,0,0,0,0,0,0,0,37.5,588.4,6,150.8,0,0.4,0,4,0,0,1.57,25.8,0,0.2,0.57,8,1,14.6,0.14,1,0.21,2,0,0,0.36,4,0,0,0,2,0.14,0.6,0.07,0.4,0.14,0.6,0,0,0,0,2.5,39.8,4.71,70.8,0,0,72.57,984.2,0.36,4,0,0,0,0,0,0,0,0,0,0,0,0,0.29,2.8,0.43,7,0.29,2.2,0.07,0.4,0.14,1.2,0.07,0.4,0,0,0,0,0,0,0,0,8.18,117.84,5.68,78.04,51.86,617.4,68.07,832.4,0.71,8,2.5,40.2,37.5,592.4
00-0034791,Nick Chubb,RB,1995,2018,2,3,35,71,227,Georgia,2023,REG,CLE,AFC,North,13,1,4,0,0,0,0,0,21,20,28,170,1,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,23.1,19.1,54,159,0,32,191,1,15,0.339622642,27,5,2,73,13,1,4,0,0,0,0,0,21,20,28,170,1,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,23.1,19.1,54,159,0,16,95.5,440,65,155,0,0,0,0,0,974,1058,1171,6144,115,43,284,33,33,6,7,47,3,1,0,7,6,6,1,0,119,155,0,59,3,0,0,0,0,0,0,8,12,3,1,2,1,197,35,61,23,1112.8,993.8,2586,4972,0.73,17.67,97.51,6.5,88,0.5,13,2,31,0,0,0,0,0,0,0,0,0,0,10.5,194.8,10,211.6,14,234.2,85,1228.8,0.5,23,0.5,8.6,4,56.8,0.5,6.6,0.5,6.6,0,1.2,0,1.4,0,9.4,0,0.6,0,0.2,0,0,0,1.4,0,1.2,0,1.2,0,0.2,0,0,2,23.8,2,31,0,0,0.5,11.8,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,2.4,0,0.6,0,0.2,0,0.4,0,0.2,1.5,39.4,0,7,0,12.2,0,4.6,11.55,222.56,9.55,198.76,27,517.2,79.5,994.4,0,10.6,16,258,95.5,1423.6
00-0034796,Lamar Jackson,QB,1997,2018,1,32,32,74,205,Louisville,2023,REG,BAL,AFC,North,596,40,560,66,450,307,143,3678,0,1749,148,821,5,167,48,59,96,4,4,5,24,2,7,11,6,6,5,0,0,0,3840,0,0,62,43,17,10,7,4,0,0,0,0,0,0,32,5,5,1,371.22,371.22,1040,1069,29,598,4499,1,1,0.972871843,26,5,16,74,596,40,560,66,450,307,143,3678,0,1749,148,821,5,167,48,59,96,4,4,5,24,2,7,11,6,6,5,0,0,0,3840,0,0,62,43,17,10,7,4,0,0,0,0,0,0,32,5,5,1,371.22,371.22,1040,1069,1.81,37.38,281.19,2515,139,2132,214,1736,1150,586,13549,0,5884,754,4409,32,659,264,264,379,32,17,25,106,2,37,47,19,21,26,3,0,2,15564,-2,0,255,162,78,47,33,29,0,2,0,0,0,0,147,20,30,10,1637.86,1637.86,4278,5157,1.77,33.65,242.68,37.25,503,2.5,27.8,35,426.4,4.12,42.8,28.12,347.2,19.19,230,8.94,117.2,229.88,2709.8,0,0,109.31,1176.8,9.25,150.8,51.31,881.8,0.31,6.4,10.44,131.8,3,52.8,3.69,52.8,6,75.8,0.25,6.4,0.25,3.4,0.31,5,1.5,21.2,0.12,0.4,0.44,7.4,0.69,9.4,0.38,3.8,0.38,4.2,0.31,5.2,0,0.6,0,0,0,0.4,240,3112.8,0,-0.4,0,0,3.88,51,2.69,32.4,1.06,15.6,0.62,9.4,0.44,6.6,0.25,5.8,0,0,0,0.4,0,0,0,0,0,0,0,0,2,29.4,0.31,4,0.31,6,0.06,2,23.2,327.57,23.2,327.57,65,855.6,66.81,1031.4,1.81,26.2,37.38,498,281.19,3591.6
00-0034827,D.J. Moore,WR,1997,2018,1,24,24,72,213,Maryland,2023,REG,CHI,NFC,North,124,9,138,0,0,0,0,0,1364,539,4,21,0,64,1,28,24,2,1,1,8,0,3,1,1,1,0,0,96,133,0,1476,8,0,0,0,0,0,0,8,12,4,1,3,0,1,1,0,0,279.5,183.5,1029,1138,17,100,1385,1,0,0.904217926,26,5,17,96,124,9,138,0,0,0,0,0,1364,539,4,21,0,64,1,28,24,2,1,1,8,0,3,1,1,1,0,0,96,133,0,1476,8,0,0,0,0,0,0,8,12,4,1,3,0,1,1,0,0,279.5,183.5,1029,1138,1,5.88,81.47,643,68,749,0,1,0,1,0,6438,2276,42,355,4,313,18,101,109,10,10,1,29,0,31,7,5,7,0,1,454,713,6,8444,29,0,0,0,0,0,0,34,62,17,6,17,5,7,1,1,0,1236.3,782.3,5422,6301,0.61,5.18,70.76,7.29,128.6,0.53,13.6,8.12,149.8,0,0,0,0.2,0,0,0,0.2,0,0,80.24,1287.6,31.71,455.2,0.24,8.4,1.24,71,0,0.8,3.76,62.6,0.06,3.6,1.65,20.2,1.41,21.8,0.12,2,0.06,2,0.06,0.2,0.47,5.8,0,0,0.18,6.2,0.06,1.4,0.06,1,0.06,1.4,0,0,0,0.2,5.65,90.8,7.82,142.6,0,1.2,86.82,1688.8,0.47,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0.47,6.8,0.71,12.4,0.24,3.4,0.06,1.2,0.18,3.4,0,1,0.06,1.4,0.06,0.2,0,0.2,0,0,16.44,247.26,10.79,156.46,60.53,1084.4,66.94,1260.2,1,11.8,5.88,99.4,81.47,1358.6
00-0034829,Mike Gesicki,TE,1995,2018,2,10,42,78,245,Penn State,2023,REG,NE,AFC,East,39,1,46,0,0,0,0,0,244,88,0,0,0,11,0,6,13,0,1,0,2,0,2,0,0,0,0,0,29,43,0,383,2,0,0,0,0,0,0,3,5,2,1,1,1,0,0,0,0,61.4,32.4,505,930,4,29,244,2,2,0.543010753,27,5,15,93,39,1,46,0,0,0,0,0,244,88,0,0,0,11,0,6,13,0,1,0,2,0,2,0,0,0,0,0,29,43,0,383,2,0,0,0,0,0,0,3,5,2,1,1,1,0,0,0,0,61.4,32.4,505,930,0.27,1.93,16.27,380,53,419,0,1,0,1,0,2861,844,0,0,0,139,0,42,71,4,5,0,20,0,13,2,2,2,0,0,260,402,28,4021,20,0,0,0,0,0,0,34,58,18,8,14,7,0,0,0,0,634.1,374.1,3452,5967,0.43,2.81,30.76,2.6,76,0.07,10.6,3.07,83.8,0,0,0,0.2,0,0,0,0.2,0,0,16.27,572.2,5.87,168.8,0,0,0,0,0,0,0.73,27.8,0,0,0.4,8.4,0.87,14.2,0,0.8,0.07,1,0,0,0.13,4,0,0,0.13,2.6,0,0.4,0,0.4,0,0.4,0,0,0,0,1.93,52,2.87,80.4,0,5.6,25.53,804.2,0.13,4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,6.8,0.33,11.6,0.13,3.6,0.07,1.6,0.07,2.8,0.07,1.4,0,0,0,0,0,0,0,0,4.09,126.82,2.16,74.82,33.67,690.4,62,1193.4,0.27,8,1.93,52.2,16.27,572.2
00-0034830,Hayden Hurst,TE,1993,2018,1,25,25,76,245,South Carolina,2023,REG,CAR,NFC,South,31,5,32,0,0,0,0,0,184,67,0,0,0,7,0,3,2,0,1,0,1,0,2,0,0,0,0,0,18,30,0,242,1,0,0,0,0,0,0,3,5,1,1,1,1,0,0,0,0,38.4,20.4,318,627,2,18,184,1,8,0.507177033,30,5,9,71,31,5,32,0,0,0,0,0,184,67,0,0,0,7,0,3,2,0,1,0,1,0,2,0,0,0,0,0,18,30,0,242,1,0,0,0,0,0,0,3,5,1,1,1,1,0,0,0,0,38.4,20.4,318,627,0.22,2,20.44,227,22,276,0,0,0,0,0,1839,799,1,0,0,99,0,31,34,6,1,0,13,0,6,3,1,3,0,2,189,269,0,1823,13,0,0,0,0,0,0,22,42,9,7,8,6,0,0,0,0,435.9,246.9,2592,4932,0.37,2.68,25.9,3.44,45.4,0.56,4.4,3.56,55.2,0,0,0,0,0,0,0,0,0,0,20.44,367.8,7.44,159.8,0,0.2,0,0,0,0,0.78,19.8,0,0,0.33,6.2,0.22,6.8,0,1.2,0.11,0.2,0,0,0.11,2.6,0,0,0.22,1.2,0,0.6,0,0.2,0,0.6,0,0,0,0.4,2,37.8,3.33,53.8,0,0,26.89,364.6,0.11,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0.33,4.4,0.56,8.4,0.11,1.8,0.11,1.4,0.11,1.6,0.11,1.2,0,0,0,0,0,0,0,0,4.27,87.18,2.27,49.38,35.33,518.4,69.67,986.4,0.22,5.2,2,38,20.44,367.8
00-0034837,Calvin Ridley,WR,1994,2018,1,26,26,73,190,Alabama,2023,REG,JAX,AFC,South,83,2,89,0,0,0,0,0,648,130,5,13,2,32,2,10,12,1,1,0,6,0,3,0,0,0,0,0,49,85,0,1163,6,0,0,0,0,0,0,8,20,5,3,4,3,0,0,0,0,145.1,96.1,595,682,12,54,661,1,7,0.872434018,28,5,10,59,83,2,89,0,0,0,0,0,648,130,5,13,2,32,2,10,12,1,1,0,6,0,3,0,0,0,0,0,49,85,0,1163,6,0,0,0,0,0,0,8,20,5,3,4,3,0,0,0,0,145.1,96.1,595,682,1.2,5.4,66.1,347,39,473,0,0,0,0,0,3990,998,18,75,5,199,6,67,56,8,6,0,34,0,13,3,2,3,0,1,297,455,0,5918,34,0,0,0,0,0,0,40,70,24,9,17,9,2,0,0,0,875.5,578.5,3072,4074,1.15,5.34,68.9,8.3,69.4,0.2,7.8,8.9,94.6,0,0,0,0,0,0,0,0,0,0,64.8,798,13,199.6,0.5,3.6,1.3,15,0.2,1,3.2,39.8,0.2,1.2,1,13.4,1.2,11.2,0.1,1.6,0.1,1.2,0,0,0.6,6.8,0,0,0.3,2.6,0,0.6,0,0.4,0,0.6,0,0,0,0.2,4.9,59.4,8.5,91,0,0,116.3,1183.6,0.6,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0.8,8,2,14,0.5,4.8,0.3,1.8,0.4,3.4,0.3,1.8,0,0.4,0,0,0,0,0,0,14.51,175.1,9.61,115.7,59.5,614.4,68.2,814.8,1.2,13.6,5.4,63,66.1,813
